LIMEKILNS,NSW,-33.2689273529,149.732154984
LIMERICK,NSW,-34.2120401722,149.479389014
LIMESTONE CREEK,QLD,-23.2721825873,150.578377772
LIMESTONE RIDGES,QLD,-27.8244896288,152.733207128
LIMESTONE,NSW,-29.195906817,151.068582009
LIMESTONE,QLD,-23.6395033573,150.434121533
LIMESTONE,VIC,-37.2558623583,145.518075656
LIMEVALE,QLD,-28.7404577752,151.176634458
LIMMEN,NT,-14.8698023625,134.240622715
LIMPINWOOD,NSW,-28.3236985537,153.213955784
LINBURN,NSW,-32.4252682132,149.718492162
LINCOLN GAP,SA,-32.5655072387,137.618845937
LINCOLN NATIONAL PARK,SA,-34.80406738,135.937466385
LINDEN PARK,SA,-34.9419214538,138.648062082
LINDENDALE,NSW,-28.8151860024,153.367374756
LINDENOW SOUTH,VIC,-37.8602381057,147.459702158
LINDENOW,VIC,-37.8009915231,147.458046789
LINDEN,NSW,-33.7132855049,150.498575198
LINDEN,QLD,-27.7479165622,146.325713948
LINDESAY CREEK,NSW,-28.3577619861,152.627499719
LINDESAY,NSW,-30.3583743568,150.309182194
LINDFIELD,NSW,-33.7789672947,151.156765275
LINDIFFERON,NSW,-35.4448620423,145.172987669
LINDISFARNE,TAS,-42.8451686628,147.355702508
LINDLEY,SA,-33.9079341388,139.5574099
LINDON,SA,-29.325707405,140.17730903
LINDSAY POINT,VIC,-34.104743561,141.01133843
LINDSAY,VIC,-37.6096676663,141.046438289
LINFARNE,WA,-34.172372644,116.113982391
LINGA,VIC,-35.1703102954,141.697186421
LINLEY POINT,NSW,-33.8278067122,151.14969193
LINTHORPE,QLD,-27.6130379606,151.655614678
LINTON,VIC,-37.6838251118,143.564089656
LINVILLE,QLD,-26.8354342436,152.265956656
LINWOOD,SA,-34.3803116938,138.763998363
LIONSVILLE,NSW,-29.1875168218,152.496399477
LIPAROO,VIC,-34.7914190724,142.587065168
LIPSON,SA,-34.2306138227,136.170568045
LISAROW,NSW,-33.3839072478,151.368712342
LISMORE HEIGHTS,NSW,-28.8055023313,153.299801749
LISMORE,NSW,-28.8088552643,153.284662908
LISMORE,VIC,-37.9683232881,143.331550166
LISTON,NSW,-28.6448332795,152.100751748
LITCHFIELD PARK,NT,-13.1344541525,130.790664988
LITCHFIELD,VIC,-36.299157402,142.840304348
LITHGOW,NSW,-33.481607241,150.15252667
LITTLE BACK CREEK,NSW,-28.6035546234,153.043015217
LITTLE BAY,NSW,-33.9779725648,151.244695845
LITTLE BILLABONG,NSW,-35.5855792235,147.439782658
LITTLE DESERT,VIC,-36.45691845,141.588693425
LITTLE DOUGLAS,SA,-34.5287838196,135.387370172
LITTLE FOREST,NSW,-35.2923209943,150.365371411
LITTLE GROVE,WA,-35.0654785822,117.864630678
LITTLE HAMPTON,VIC,-37.3545093368,144.301562862
LITTLE HARTLEY,NSW,-33.5757003824,150.202766062
LITTLE ITALY,WA,-32.6465110024,119.133477882
LITTLE JACKS CREEK,NSW,-31.7768186905,150.556968204
LITTLE JILLIBY,NSW,-33.2367194516,151.358713128
LITTLE MOUNTAIN,QLD,-26.7924570583,153.092169446
LITTLE MULGRAVE,QLD,-17.1314938062,145.709163735
LITTLE PELICAN,NSW,-33.0788269121,151.642383223
LITTLE PINE LAGOON,TAS,-41.9974474896,146.612222613
LITTLE PLAIN,NSW,-29.7280979657,150.945468051
LITTLE RIVER,NSW,-35.3373305162,148.322214076
LITTLE RIVER,VIC,-37.9712353712,144.504227812
LITTLE SWANPORT,TAS,-42.2948375448,147.970448382
LITTLE TOPAR,NSW,-31.6294793803,142.347431311
LITTLE WOBBY,NSW,-33.546168,151.252781
LITTLEHAMPTON,SA,-35.0482790927,138.86635514
LITTLETON,NSW,-33.4948600984,150.138361269
LIVERPOOL,NSW,-33.928871,150.91922924
LIVINGSTONE,NT,-12.7363160537,131.064002077
LLANARTH,NSW,-33.3949210469,149.55010975
LLANARTH,QLD,-21.394558518,146.545548868
LLANDILO,NSW,-33.7071262938,150.745294078
LLANELLY,VIC,-36.7468768518,143.836879668
LLANGOTHLIN,NSW,-30.1124418811,151.68878436
LLOWALONG,VIC,-37.9111051433,147.049421715
LLOYD CREEK,NT,-12.6197542182,131.128927035
LLOYD,NSW,-35.1424450806,147.322463705
LOADSTONE,NSW,-28.3900095156,152.988903265
LOBETHAL,SA,-34.9025133958,138.875225698
LOCCOTA,TAS,-40.2139736826,148.042454952
LOCH LOMOND,QLD,-28.3147007449,152.164928571
LOCH SPORT,VIC,-38.031956305,147.605898937
LOCH VALLEY,VIC,-37.84040226,145.99742622
LOCHABER,SA,-36.8551896239,140.550098709
LOCHIEL,NSW,-36.9416166005,149.805906877
LOCHIEL,SA,-33.9307960421,138.156775769
LOCHINGTON,QLD,-23.8109312004,147.6016891
LOCHINVAR,NSW,-32.7026032201,151.457879685
LOCH,VIC,-38.3695772572,145.706886927
LOCKHART RIVER,QLD,-12.7868382585,143.342832226
LOCKHART,NSW,-35.1848004508,146.831077275
LOCKIER,WA,-29.1650834457,115.33815073
LOCKINGTON,VIC,-36.2712047443,144.534208352
LOCKLEYS,SA,-34.9216683083,138.525891129
LOCKRIDGE,WA,-31.8819722014,115.948062838
LOCKROSE,QLD,-27.499600928,152.467084601
LOCKSLEY,NSW,-33.5204803923,149.802609572
LOCKSLEY,VIC,-36.8450912,145.330848426
LOCKWOOD SOUTH,VIC,-36.8504948656,144.159972981
LOCKWOOD,VIC,-36.8150426715,144.170736621
LOCKYER WATERS,QLD,-27.4548513777,152.40480968
LOCKYER,QLD,-27.5053509834,152.053872151
LOCKYER,WA,-35.003113067,117.858873015
LOCK,SA,-33.5934632815,135.765768531
LODDON VALE,VIC,-35.9970641377,143.934875555
LOFTUS,NSW,-34.046089817,151.047299577
LOFTVILLE,NSW,-28.8376334884,153.26263432
LOGAN CENTRAL,QLD,-27.6381804633,153.106253871
LOGAN RESERVE,QLD,-27.7174902599,153.108341531
LOGAN VILLAGE,QLD,-27.7695837229,153.118100293
LOGANHOLME,QLD,-27.6868261938,153.187960454
LOGANLEA,QLD,-27.677945503,153.126564731
LOGANS CROSSING,NSW,-31.6120856154,152.710100787
LOGAN,VIC,-36.6370076987,143.477176589
LOGIE BRAE,NSW,-35.4683503851,145.476817513
LOIRA,TAS,-41.2632199758,146.90597869
LOL GRAY,WA,-32.7437387698,117.036014916
LONDON LAKES,TAS,-42.1949736224,146.534501241
LONDONDERRY,NSW,-33.6546721818,150.74952385
LONDONDERRY,WA,-31.1766479106,121.359580844
LONDRIGAN,VIC,-36.3411836697,146.435783636
LONESOME CREEK,QLD,-24.9580141643,150.082275955
LONG BEACH,NSW,-35.6934572256,150.233018135
LONG FLAT,NSW,-31.4330562562,152.484587273
LONG FLAT,QLD,-26.2683432719,152.661525377
LONG FLAT,SA,-35.1358598662,139.310945021
LONG FOREST,VIC,-37.6516848918,144.507159407
LONG GULLY,VIC,-36.7435401137,144.261887509
LONG JETTY,NSW,-33.359568075,151.486147698
LONG PLAINS,SA,-34.3398746422,138.370376625
LONG PLAIN,NSW,-29.754705291,151.229391416
LONG POCKET,QLD,-18.5155945886,146.003516826
LONG POINT,NSW,-33.6123838727,150.958804388
LONG REACH,TAS,-41.168048705,146.953663871
LONGARM,NSW,-30.4789881511,150.546973458
LONGERENONG,VIC,-36.6764888417,142.321781529
LONGFORD,TAS,-41.5968466332,147.119235844
LONGFORD,VIC,-38.186275778,147.088396245
LONGLEA,VIC,-36.7740520119,144.451843317
LONGLEY,TAS,-42.9646869663,147.195481875
LONGREACH,NSW,-34.8635457329,150.532940205
LONGREACH,QLD,-23.4353150518,144.299645218
LONGUEVILLE,NSW,-33.8298342441,151.167625256
LONGWARRY NORTH,VIC,-38.0801364826,145.765883642
LONGWARRY,VIC,-38.1028772317,145.762548497
LONGWOOD EAST,VIC,-36.8304338275,145.449861053
LONGWOOD,SA,-35.0421691565,138.712089824
LONGWOOD,VIC,-36.8028703248,145.420025607
LONNAVALE,TAS,-42.9745867614,146.828331326
LONSDALE,SA,-35.1062437355,138.495827835
LOOMBERAH,NSW,-31.2713009211,151.037485512
LOONGANA,TAS,-41.4000683568,145.903118397
LOORANA,TAS,-39.8890185168,143.924863325
LORD HOWE ISLAND,NSW,-31.5250640982,159.069644125
LORDS HILL,NSW,-36.9508925771,149.19752086
LORINNA,TAS,-41.5375128354,146.140607969
LORNE,NSW,-31.6609211022,152.591773057
LORNE,VIC,-38.540975736,143.976537471
LORN,NSW,-32.7257583238,151.559510298
LORQUON,VIC,-36.1485263887,141.763429869
LORT RIVER,WA,-33.4449943247,121.347747416
LOST RIVER,NSW,-34.4267384147,149.280728691
LOSTOCK,NSW,-32.3208079151,151.451824488
LOTA,QLD,-27.471014515,153.184149064
LOTTAH,TAS,-41.2218284332,148.013367155
LOTUS CREEK,QLD,-22.2588917794,149.077621732
LOUISA CREEK,NSW,-29.0097030344,152.60494213
LOUTH BAY,SA,-34.5430091652,135.930843172
LOUTH PARK,NSW,-32.7701045812,151.554793727
LOUTH,NSW,-30.546665593,144.934434979
LOVEDALE,NSW,-32.7537224591,151.362838703
LOVEDAY,SA,-34.2785737723,140.441449853
LOVELY BANKS,VIC,-38.0776958738,144.333143885
LOVETT BAY,NSW,-33.6329771817,151.279532582
LOW HEAD,TAS,-41.0626949968,146.817454975
LOWAN VALE,SA,-36.1523576587,140.71370723
LOWANNA,NSW,-30.199745835,152.881374916
LOWBANK,SA,-34.1912603885,140.081429887
LOWDEN,WA,-33.5452899193,115.971312213
LOWER ACACIA CREEK,NSW,-28.4304740116,152.24456584
LOWER BAGO,NSW,-35.5664863434,147.958465354
LOWER BARRINGTON,TAS,-41.2771150777,146.316475267
LOWER BEECHMONT,QLD,-28.0281770576,153.24295482
LOWER BELFORD,NSW,-32.6037950578,151.280230477
LOWER BEULAH,TAS,-41.4448327824,146.419147325
LOWER BORO,NSW,-35.1358772221,149.772139928
LOWER BOTTLE CREEK,NSW,-28.8250801224,152.595050758
LOWER BROUGHTON,SA,-33.3342303162,138.028517855
LOWER CHITTERING,WA,-31.5708790014,116.09041268
LOWER COWLEY,QLD,-17.6992732096,146.079957015
LOWER CREEK,NSW,-30.7219107022,152.272098774
LOWER CRESSBROOK,QLD,-27.0820894726,152.477649091
LOWER DAINTREE,QLD,-16.2956952781,145.38473325
LOWER DUCK CREEK,NSW,-28.7278039764,152.541372871
LOWER DYRAABA,NSW,-28.8061133505,152.879354691
LOWER HERMITAGE,SA,-34.7981692577,138.772589582
LOWER HOTHAM,WA,-32.9895173149,116.421656552
LOWER INMAN VALLEY,SA,-35.5154997932,138.562817404
LOWER KING,WA,-34.9553103991,117.938288205
LOWER LEWIS PONDS,NSW,-33.2092611312,149.239966509
LOWER LIGHT,SA,-34.5151089879,138.381655083
LOWER LONGLEY,TAS,-42.9830754712,147.164147492
LOWER MACDONALD,NSW,-33.3624522078,150.965306428
LOWER MANGROVE,NSW,-33.4011861465,151.146770645
LOWER MARSHES,TAS,-42.3309160603,147.193323714
LOWER MITCHAM,SA,-34.9792631808,138.604490705
LOWER MOIRA,VIC,-36.0845202092,145.014404993
LOWER MOUNT WALKER,QLD,-27.7328518765,152.532296099
LOWER NORTON,VIC,-36.7621401152,142.116364501
LOWER PAPPINBARRA,NSW,-31.4076532113,152.585456573
LOWER PEACOCK,NSW,-28.7597120556,152.602166592
LOWER PLENTY,VIC,-37.730041082,145.123884576
LOWER PORTLAND,NSW,-33.4290965877,150.90033393
LOWER SNUG,TAS,-43.0772972466,147.265173586
LOWER SOUTHGATE,NSW,-29.5240152247,153.086526891
LOWER TENTHILL,QLD,-27.6140055158,152.230060577
LOWER TULLY,QLD,-17.996161838,146.005113901
LOWER TURNERS MARSH,TAS,-41.2120506572,147.109950464
LOWER WATTLE GROVE,TAS,-43.1484850695,147.006342405
LOWER WILMOT,TAS,-41.3053648711,146.216773886
LOWER WONGA,QLD,-26.1341275498,152.447026946
LOWESBY,QLD,-24.3405713924,148.695788595
LOWESDALE,NSW,-35.8402178904,146.397782031
LOWESTOFF,QLD,-22.8216437543,148.111179486
LOWLANDS,WA,-35.0565464213,117.527670147
LOWMEAD,QLD,-24.5664977488,151.685828276
LOWOOD,QLD,-27.4639184027,152.578951402
LOWTHER,NSW,-33.6336605389,150.109074701
LOXFORD,NSW,-32.798203181,151.483372892
LOXTON NORTH,SA,-34.4141338517,140.610100521
LOXTON,SA,-34.4553338233,140.578716325
LOY YANG,VIC,-38.2445385313,146.576068021
LOYETEA,TAS,-41.3073840925,145.94280223
LUBECK,VIC,-36.7643809508,142.524693193
LUCAS HEIGHTS,NSW,-34.0376405654,150.977521639
LUCASTON,TAS,-42.966685943,147.033352179
LUCAS,VIC,-37.5453711568,143.774073826
LUCINDALE,SA,-37.0758004174,140.336957022
LUCINDA,QLD,-18.5290713383,146.330855375
LUCKNOW,NSW,-33.3537125287,149.16072179
LUCKNOW,VIC,-37.8054040098,147.662856113
LUCKY BAY,SA,-33.7061407921,137.042918396
LUCYVALE,VIC,-36.2736100654,147.633826299
LUDDENHAM,NSW,-33.8619921607,150.707488511
LUDLOW,WA,-33.6054893455,115.491830875
LUDMILLA,NT,-12.4158280451,130.854516965
LUE,NSW,-32.6515821324,149.841410694
LUGARNO,NSW,-33.9796458132,151.04533454
LUGHRATA,TAS,-39.953902,147.92389838
LUINA,TAS,-41.468417145,145.37678129
LULWORTH,TAS,-40.99733799,147.083277766
LUMEAH,QLD,-25.2347288449,145.663317365
LUMEAH,WA,-33.9558928833,117.252261902
LUMHOLTZ,QLD,-18.37952551,145.85511146
LUNAWANNA,TAS,-43.3630037197,147.22481581
LUNDAVRA,QLD,-28.0484051627,150.000965724
LUNE RIVER,TAS,-43.4332070461,146.906175815
LURG,VIC,-36.593150251,146.126386042
LURNEA,NSW,-33.9322467956,150.899345518
LUSCOMBE,QLD,-27.768143975,153.210731105
LUSKINTYRE,NSW,-32.6604152062,151.418550904
LUTANA,TAS,-42.8389609596,147.311676856
LUTWYCHE,QLD,-27.4227794346,153.036544243
LYALLS MILL,WA,-33.4677637548,116.116285606
LYAL,VIC,-36.9244568102,144.452575912
LYMINGTON,TAS,-43.1949287281,147.048652349
LYMWOOD,TAS,-40.0158216003,144.017411166
LYNAM,QLD,-19.2649156125,146.520818667
LYNBROOK,VIC,-38.0604860025,145.258605575
LYNCHS CREEK,NSW,-28.4492747943,153.004697333
LYNDHURST,NSW,-33.6751213748,149.039739442
LYNDHURST,QLD,-19.350993125,144.161034265
LYNDHURST,SA,-30.2886916535,138.347346687
LYNDHURST,VIC,-38.0682159425,145.251310426
LYNDOCH,SA,-34.6000260365,138.881595534
LYNDON,WA,-23.0165893062,114.038963484
LYNDSIDE,QLD,-16.9435832725,143.633790015
LYNEHAM,ACT,-35.2474572062,149.130265356
LYNFORD,QLD,-27.4751872961,152.453441418
LYNTON,SA,-34.9952407019,138.60823238
LYNWOOD,NSW,-28.8739331544,153.44341692
LYNWOOD,WA,-32.0413631133,115.928859393
LYONS,ACT,-35.340383181,149.080219222
LYONS,NT,-12.3612258623,130.890325708
LYONS,QLD,-27.7722836608,152.859720356
LYONS,VIC,-38.0248411482,141.48054822
LYONVILLE,VIC,-37.4030980088,144.254393561
LYRA,QLD,-28.8286522238,151.855945209
LYRUP,SA,-34.2674665082,140.65702581
LYSTERFIELD SOUTH,VIC,-37.9585373087,145.277511145
LYSTERFIELD,VIC,-37.919862262,145.278370677
LYTTON,QLD,-27.4299349546,153.150475008
MA MA CREEK,QLD,-27.6289270239,152.202420546
MAADI,QLD,-17.8282149237,145.991504139
MAALAN,QLD,-17.601694297,145.59455024
MAAOUPE,SA,-37.2771665612,140.748946776
MAAROOM,QLD,-25.6060529964,152.871942731
MABEL CREEK,SA,-29.14254867,134.09139035
MABINS WELL,NSW,-34.9721766597,145.541661776
MABUIAG ISLAND,QLD,-9.95469246418,142.190047024
MACALISTER RANGE,QLD,-16.8137662968,145.672421687
MACALISTER,QLD,-27.0546408995,151.123366364
MACARTHUR,ACT,-35.4053816621,149.132822476
MACARTHUR,VIC,-38.0344293505,142.006862459
MACCLESFIELD,SA,-35.1775848798,138.832708839
MACCLESFIELD,VIC,-37.8820497332,145.469028531
MACDONALD PARK,SA,-34.6720633228,138.640211124
MACDONALDS CREEK,NSW,-31.8055136028,150.456102944
MACEDON,VIC,-37.4277081802,144.577851441
MACFARLANE,QLD,-24.8995291732,146.063803252
MACGILLIVRAY,SA,-35.8881399916,137.488871194
MACGREGOR,ACT,-35.208116847,149.002769343
MACGREGOR,QLD,-27.5570093184,153.068637641
MACHANS BEACH,QLD,-16.8530384843,145.745618172
MACHINE CREEK,QLD,-23.8403579211,150.920694845
MACKAY HARBOUR,QLD,-21.1093474043,149.219956925
MACKAY,QLD,-21.1461211089,149.183821078
MACKENZIE RIVER,QLD,-23.0223028829,148.856016035
MACKENZIE,QLD,-27.5419062084,153.128175486
MACKNADE,QLD,-18.5557021659,146.249940774
MACKS CREEK,VIC,-38.4794105688,146.65327842
MACKSVILLE,NSW,-30.7297391963,152.915658637
MACLAGAN,QLD,-27.0770374577,151.635141403
MACLEAN,NSW,-29.4575065346,153.199806798
MACLEAY ISLAND,QLD,-27.6085427103,153.356934202
MACLEOD,VIC,-37.7190200959,145.072082513
MACLEOD,WA,-24.3564860888,113.710907488
MACMASTERS BEACH,NSW,-33.5025016621,151.41679243
MACNAMARA,ACT,-35.2085281644,148.982487309
MACORNA NORTH,VIC,-35.8530599437,144.125282664
MACORNA,VIC,-35.9225939529,143.9652353
MACQUARIE FIELDS,NSW,-33.9911151136,150.887762962
MACQUARIE HILLS,NSW,-32.9506777655,151.646327045
MACQUARIE LINKS,NSW,-33.9816780286,150.870002947
MACQUARIE MARSHES,NSW,-30.6408192688,147.676319413
MACQUARIE PARK,NSW,-33.7795069938,151.11690153
MACQUARIE PASS,NSW,-34.56513187,150.66234163
MACQUARIE PLAINS,TAS,-42.7000900838,146.920277615
MACQUARIE,ACT,-35.2539402172,149.06650038
MACS COVE,VIC,-37.2125938899,146.143248851
MACUMBA,SA,-27.28522699,136.20582688
MADALYA,VIC,-38.5033304307,146.494658832
MADDENS PLAINS,NSW,-34.2591839839,150.944052762
MADDINGLEY,VIC,-37.6867569191,144.419600082
MADDINGTON,WA,-32.0509009527,115.995739067
MADELEY,WA,-31.8080933624,115.827922127
MADORA BAY,WA,-32.4799938581,115.749525893
MADURA,WA,-31.89477445,127.01929958
MAFEKING,VIC,-37.3807980551,142.640129143
MAFFRA WEST UPPER,VIC,-37.8724814132,146.819915389
MAFFRA,NSW,-36.5760284777,148.955110029
MAFFRA,VIC,-37.9573547315,146.988483978
MAGAREY,SA,-37.4177831889,140.126826623
MAGDALA,SA,-34.4250075055,138.711489261
MAGENTA,NSW,-33.3089045322,151.524819212
MAGENTA,WA,-33.351881663,119.256417524
MAGGEA,SA,-34.4534045098,140.07476275
MAGILL,SA,-34.9057267591,138.674960584
MAGITUP,WA,-34.1290666638,118.142169425
MAGNOLIA,QLD,-25.6474133858,152.687971483
MAGOMETON,NSW,-31.0477591089,148.700026133
MAGPIE,VIC,-37.6252931233,143.843433075
MAGRA,TAS,-42.749328376,147.051567048
MAHANEWO,SA,-31.72363497,136.4033666
MAHOGANY CREEK,WA,-31.9080735342,116.131813036
MAHOMETS FLATS,WA,-28.793219599,114.616651549
MAIANBAR,NSW,-34.0819028058,151.127207155
MAIDA VALE,WA,-31.9570731869,116.020865901
MAIDEN GULLY,VIC,-36.7472808941,144.197377102
MAIDENHEAD,QLD,-29.1580362717,151.386962929
MAIDENWELL,QLD,-26.8564612587,151.801427367
MAIDSTONE,VIC,-37.7841557273,144.874324553
MAILORS FLAT,VIC,-38.2844554643,142.469884705
MAIMURU,NSW,-34.2402378661,148.228635656
MAIN ARM,NSW,-28.5274164127,153.431582078
MAIN BEACH,QLD,-27.9784587225,153.425421736
MAIN CREEK,NSW,-32.2995501054,151.794591339
MAIN LEAD,VIC,-37.3860483685,143.372564638
MAIN RIDGE,VIC,-38.3926677259,144.958929261
MAINDAMPLE,VIC,-37.0381782631,145.952209554
MAINTONGOON,VIC,-37.1228540419,145.81089624
MAIRJIMMY,NSW,-35.49581541,145.75820374
MAISON DIEU,NSW,-32.5321838174,151.089358399
MAITLAND BAR,NSW,-32.7401033866,149.440096546
MAITLAND VALE,NSW,-32.6874023403,151.569214451
MAITLAND,NSW,-32.7325679212,151.555829156
MAITLAND,SA,-34.372571654,137.676129563
MAITLAND,WA,-21.01416072,116.80427593
MAJOR PLAINS,VIC,-36.3684384173,145.775397604
MAJORCA,VIC,-37.1211737193,143.814712701
MAJORS CREEK,NSW,-35.5707342017,149.745708151
MAJORS CREEK,QLD,-19.6188421623,146.99755225
MAJURA,ACT,-35.2568171805,149.195246327
MAKIN,SA,-35.9682577171,140.510225806
MALABAINE,WA,-31.613408954,116.735953152
MALABAR,NSW,-33.9706470225,151.24735599
MALABUGILMAH,NSW,-29.17919806,152.62822093
MALAGA,WA,-31.8541700266,115.879866973
MALAK,NT,-12.392265895,130.904902853
MALANDA,QLD,-17.3558837969,145.59726285
MALARGA,QLD,-25.774275293,152.108661881
MALBINA,TAS,-42.7863515565,147.11658314
MALDON,NSW,-34.1943626817,150.631214347
MALDON,VIC,-37.0170577724,144.063780718
MALEBELLING,WA,-31.8328571716,116.916413414
MALENY,QLD,-26.7684404971,152.84118949
MALINONG,SA,-35.5270158221,139.520284931
MALLABULA,NSW,-32.7260931201,152.013401489
MALLACOOTA,VIC,-37.555166832,149.746119605
MALLALA,SA,-34.4383294133,138.507890095
MALLANGANEE,NSW,-28.9062763094,152.720896767
MALLAN,NSW,-35.1156728691,143.790287135
MALLEE HILL,WA,-33.1630148692,118.70198665
MALLEE,NSW,-34.3028608664,142.365608655
MALLING,QLD,-27.0771613606,151.597493308
MALLOWA,NSW,-29.6641864661,149.248979295
MALMOE,QLD,-25.4822886319,151.206210721
MALMSBURY,VIC,-37.1875356807,144.379222007
MALONEYS BEACH,NSW,-35.7065946604,150.248330334
MALPAS-TRENTON,QLD,-20.2994518205,142.128553522
MALPAS,SA,-34.712000876,140.613033043
MALTEE,SA,-32.0558919321,133.941188898
MALUA BAY,NSW,-35.7888084431,150.22003273
MALU,QLD,-27.3256098978,151.582067771
MALVERN EAST,VIC,-37.8764818806,145.049349331
MALVERN,SA,-34.9604881291,138.614816522
MALVERN,VIC,-37.8613815579,145.030343354
MALYALLING,WA,-32.698813998,117.594654792
MAMBOURIN,VIC,-37.9070141048,144.54479026
MAMBRAY CREEK,SA,-32.8320532547,137.956403236
MAMU,QLD,-17.672702745,145.82556512
MANANGATANG,VIC,-35.0504753503,142.881761412
MANAPOURI,QLD,-27.8517430382,152.015113608
MANAR,NSW,-35.2684080625,149.684952288
MANBULLOO,NT,-14.6814522417,132.120540914
MANCHESTER SQUARE,NSW,-34.6046337821,150.405436637
MANDAGERY,NSW,-33.2434159709,148.449558097
MANDALAY,QLD,-20.2715760745,148.73881692
MANDALONG,NSW,-33.1121291864,151.443304333
MANDEMAR,NSW,-34.4436956019,150.299157036
MANDOGALUP,WA,-32.1948639331,115.840874169
MANDORAH,NT,-12.4427033344,130.764282582
MANDURAH,WA,-32.5263291775,115.729628597
MANDURAMA,NSW,-33.6400865383,149.006488919
MANDURANG SOUTH,VIC,-36.85227948,144.282127417
MANDURANG,VIC,-36.8218774964,144.294392099
MANEROO,QLD,-23.4246440039,143.640331887
MANGALORE,TAS,-42.6560997597,147.232725761
MANGALORE,VIC,-36.9169750036,145.187837525
MANGALO,SA,-33.5395357178,136.518728773
MANGANA,TAS,-41.6068388926,147.885873042
MANGERTON,NSW,-34.4317102436,150.872451596
MANGO HILL,QLD,-27.2316889235,153.038475284
MANGOOLA,NSW,-32.330937664,150.717501319
MANGOPLAH,NSW,-35.4007671985,147.22544402
MANGROVE CREEK,NSW,-33.3659075144,151.142316731
MANGROVE MOUNTAIN,NSW,-33.304332446,151.189173764
MANIFOLD HEIGHTS,VIC,-38.1376404716,144.33436552
MANILDRA,NSW,-33.1853430635,148.69487142
MANILLA,NSW,-30.7494471445,150.728383345
MANJIMUP,WA,-34.2489024272,116.142082899
MANLY VALE,NSW,-33.7831219862,151.266993659
MANLY WEST,QLD,-27.4610222964,153.17038249
MANLY,NSW,-33.7977761452,151.287330827
MANLY,QLD,-27.4540864146,153.182935286
MANMANNING,WA,-30.8624900464,117.13330309
MANNA HILL,SA,-32.430734284,139.986789713
MANNANARIE,SA,-33.0031012936,138.641876411
MANNERIM,VIC,-38.2077381129,144.590826553
MANNERING PARK,NSW,-33.1512019485,151.538531224
MANNERS WELL,SA,-30.588559155,138.76703029
MANNIBADAR,VIC,-37.7619345469,143.51235042
MANNING POINT,NSW,-31.8958312853,152.659235546
MANNINGHAM,SA,-34.8771730559,138.622952762
MANNING,WA,-32.0135565956,115.869409051
MANNS BEACH,VIC,-38.6447163485,146.782699474
MANNUEM,QLD,-26.6297856955,151.594237913
MANNUM,SA,-34.9138792402,139.30930509
MANNUS,NSW,-35.8452683022,147.954895639
MANOBALAI,NSW,-32.2031623225,150.649356793
MANOORA,QLD,-16.9183389445,145.737782295
MANOORA,SA,-33.9931349159,138.807441438
MANOR LAKES,VIC,-37.8656566423,144.598786109
MANORINA,VIC,-37.6733408647,148.795470283
MANSFIELD PARK,SA,-34.857612026,138.554094458
MANSFIELD,QLD,-27.5355524626,153.097418429
MANSFIELD,VIC,-37.0655368148,146.091912974
MANTON,NSW,-34.8661674669,149.005341865
MANTON,NT,-12.7995640871,131.182761147
MANTUAN DOWNS,QLD,-24.4829319751,147.221027531
MANTUNG,SA,-34.5874688325,140.079479784
MANUMBAR,QLD,-26.3606842597,152.289668205
MANUNDA STATION,SA,-32.8742121,139.84148552
MANUNDA,QLD,-16.9254843294,145.744191588
MANYANA,NSW,-35.2570470678,150.521060674
MANYPEAKS,WA,-34.8110251015,118.206017924
MANYUNG,QLD,-26.202970892,152.01633421
MAPLETON,QLD,-26.6284165521,152.860680771
MAPOON,QLD,-11.8629454228,142.183088261
MARAGLE,NSW,-35.8656927269,148.149950879
MARAMA,SA,-35.1771145485,140.180516572
MARAMIE,QLD,-16.372089515,142.147618235
MARAMINGO CREEK,VIC,-37.4419830382,149.635252139
MARANANGA,SA,-34.4848418539,138.941607384
MARANGAROO,WA,-31.8230081945,115.84104362
MARANUP,WA,-33.9846467684,116.013109503
MARAYLYA,NSW,-33.597467253,150.914729521
MARAYONG,NSW,-33.7485109965,150.893462976
MARBELUP,WA,-34.9746431408,117.752996421
MARBLE BAR,WA,-21.1718228123,119.743019378
MARBLE HILL,SA,-34.9276123,138.755553344
MARBURG,QLD,-27.5732245565,152.599952222
MARCHAGEE,WA,-30.0491879801,116.135129668
MARCHMONT,NSW,-34.8883503378,148.94934741
MARCH,NSW,-33.2116489138,149.091010945
MARCOLLAT,SA,-36.5382315466,140.310960849
MARCOOLA,QLD,-26.5977921028,153.093316797
MARCUS BEACH,QLD,-26.4543415469,153.098827076
MARCUS HILL,VIC,-38.2507385354,144.570201063
MARDAN,VIC,-38.4788314722,146.103877294
MARDELLA,WA,-32.3098311504,115.97913492
MARDEN,SA,-34.8942562854,138.62974441
MARDIE,WA,-21.2320563138,116.164616906
MARDI,NSW,-33.3001062426,151.410251771
MAREEBA,QLD,-16.9973831152,145.432371635
MARENGO,NSW,-30.1997989205,152.41521878
MARENGO,VIC,-38.7777228796,143.660871489
MARES RUN,NSW,-31.6334120025,151.798193795
MARGARET RIVER,NT,-13.2772091439,131.193053616
MARGARET RIVER,WA,-33.9602583306,115.078741218
MARGATE,QLD,-27.242640953,153.100199394
MARGATE,TAS,-43.0308371518,147.269982828
MARIA CREEKS,QLD,-17.8148506053,146.044536491
MARIAN,QLD,-21.1435682328,148.960781236
